<date>,<open>,<high>,<low>,<close>,<vol>
10.23.2007,5.1324222937197550220776736081486613175,5.1324222937197550220776736081486613175,5.1324222937197550220776736081486613175,5.1324222937197550220776736081486613175,370453928.33,
10.24.2007,3.7353324264292926627301413670194162955,3.7353324264292926627301413670194162955,3.7353324264292926627301413670194162955,3.7353324264292926627301413670194162955,248464136.1,
10.28.2007,4.4235419540087775840687060926530913335,4.4235419540087775840687060926530913335,4.4235419540087775840687060926530913335,4.4235419540087775840687060926530913335,457062583.91,
10.29.2007,3.0333457868242762132511658767886212635,3.0333457868242762132511658767886212635,3.0333457868242762132511658767886212635,3.0333457868242762132511658767886212635,435701414.87,
10.30.2007,3.0761526371616779913559821184913596363,3.0761526371616779913559821184913596363,3.0761526371616779913559821184913596363,3.0761526371616779913559821184913596363,368561814.65,
10.31.2007,3.009942093949216952649626584009938563,3.009942093949216952649626584009938563,3.009942093949216952649626584009938563,3.009942093949216952649626584009938563,378393675.94,
11.01.2007,2.0307980447955147239368783992399578989,2.0307980447955147239368783992399578989,2.0307980447955147239368783992399578989,2.0307980447955147239368783992399578989,263623623.04,
11.02.2007,1.0472760568465950952346319504209174694,1.0472760568465950952346319504209174694,1.0472760568465950952346319504209174694,1.0472760568465950952346319504209174694,232479405.22,
11.05.2007,2.1820858404349935340348608601109097451,2.1820858404349935340348608601109097451,2.1820858404349935340348608601109097451,2.1820858404349935340348608601109097451,347537354.45,
11.06.2007,4.6647674999144958417082442988177388766,4.6647674999144958417082442988177388766,4.6647674999144958417082442988177388766,4.6647674999144958417082442988177388766,331938618.79,
11.07.2007,5.0436594511683966047186700007906229164,5.0436594511683966047186700007906229164,5.0436594511683966047186700007906229164,5.0436594511683966047186700007906229164,279330790.61,
11.08.2007,4.1522518545897363471011386892255450908,4.1522518545897363471011386892255450908,4.1522518545897363471011386892255450908,4.1522518545897363471011386892255450908,289913233.71,
11.12.2007,4.7322942199697739962640834450837505066,4.7322942199697739962640834450837505066,4.7322942199697739962640834450837505066,4.7322942199697739962640834450837505066,267382372.28,
11.13.2007,5.3057870055678498749947452011777600052,5.3057870055678498749947452011777600052,5.3057870055678498749947452011777600052,5.3057870055678498749947452011777600052,294702648.9,
11.14.2007,4.7174784976862737656420636508123238959,4.7174784976862737656420636508123238959,4.7174784976862737656420636508123238959,4.7174784976862737656420636508123238959,245474373.51,
11.15.2007,4.2584012752860830595822218111164418665,4.2584012752860830595822218111164418665,4.2584012752860830595822218111164418665,4.2584012752860830595822218111164418665,290397118.06,
11.16.2007,1.8690135476735035686861361778725592049,1.8690135476735035686861361778725592049,1.8690135476735035686861361778725592049,1.8690135476735035686861361778725592049,216816033.14,
11.19.2007,2.244530772010691650008813674055374474,2.244530772010691650008813674055374474,2.244530772010691650008813674055374474,2.244530772010691650008813674055374474,254288706.7,
11.20.2007,6.4924995784956295666870574729560626553,6.4924995784956295666870574729560626553,6.4924995784956295666870574729560626553,6.4924995784956295666870574729560626553,351194372.78,
11.21.2007,3.6872263382327077458885710417871531462,3.6872263382327077458885710417871531462,3.6872263382327077458885710417871531462,3.6872263382327077458885710417871531462,183424719.15,
11.22.2007,1.5212171964832645040347208892383882077,1.5212171964832645040347208892383882077,1.5212171964832645040347208892383882077,1.5212171964832645040347208892383882077,207869584.62,
11.23.2007,1.718325247962645219357047639365744466,1.718325247962645219357047639365744466,1.718325247962645219357047639365744466,1.718325247962645219357047639365744466,202484231.38,
11.26.2007,1.5559116738226610849102275357533747223,1.5559116738226610849102275357533747223,1.5559116738226610849102275357533747223,1.5559116738226610849102275357533747223,264175531.07,
11.27.2007,.87193273038546662247708451529736888106,.87193273038546662247708451529736888106,.87193273038546662247708451529736888106,.87193273038546662247708451529736888106,252384272.6,
11.28.2007,2.1669505731802857108178454311762621268,2.1669505731802857108178454311762621268,2.1669505731802857108178454311762621268,2.1669505731802857108178454311762621268,329109941.24,
11.29.2007,1.7637659870909927529557171481761307508,1.7637659870909927529557171481761307508,1.7637659870909927529557171481761307508,1.7637659870909927529557171481761307508,252990943.53,
11.30.2007,1.2337670382441569843912652730376824793,1.2337670382441569843912652730376824793,1.2337670382441569843912652730376824793,1.2337670382441569843912652730376824793,147277066.22,
12.03.2007,1.7013598118904540965497505612380550034,1.7013598118904540965497505612380550034,1.7013598118904540965497505612380550034,1.7013598118904540965497505612380550034,265679156.62,
12.04.2007,1.9960465178502135239499018480663431184,1.9960465178502135239499018480663431184,1.9960465178502135239499018480663431184,1.9960465178502135239499018480663431184,428493648.31,
12.05.2007,2.076389692021021767563867680620243691,2.076389692021021767563867680620243691,2.076389692021021767563867680620243691,2.076389692021021767563867680620243691,315469355.05,
12.06.2007,1.1506080943279727829036355369231802201,1.1506080943279727829036355369231802201,1.1506080943279727829036355369231802201,1.1506080943279727829036355369231802201,334686567.05,
12.07.2007,1.6249392440672803584378217663642648727,1.6249392440672803584378217663642648727,1.6249392440672803584378217663642648727,1.6249392440672803584378217663642648727,268300920.18,
12.10.2007,1.4584561137165031839188363878770906369,1.4584561137165031839188363878770906369,1.4584561137165031839188363878770906369,1.4584561137165031839188363878770906369,324789049.69,
12.11.2007,1.1964921070064939447598493970498750905,1.1964921070064939447598493970498750905,1.1964921070064939447598493970498750905,1.1964921070064939447598493970498750905,343882218.03,
12.12.2007,2.3030948647543699911498519478387653831,2.3030948647543699911498519478387653831,2.3030948647543699911498519478387653831,2.3030948647543699911498519478387653831,302353133.69,
12.13.2007,3.5211054123884352465593059207961460013,3.5211054123884352465593059207961460013,3.5211054123884352465593059207961460013,3.5211054123884352465593059207961460013,278753130.79,
12.14.2007,5.3601013445430007554403343128165558536,5.3601013445430007554403343128165558536,5.3601013445430007554403343128165558536,5.3601013445430007554403343128165558536,295427937.05,
12.19.2007,7.4584945942570524703878899774623312983,7.4584945942570524703878899774623312983,7.4584945942570524703878899774623312983,7.4584945942570524703878899774623312983,253522462.72,
12.21.2007,2.5692392847052518925466544070443562068,2.5692392847052518925466544070443562068,2.5692392847052518925466544070443562068,2.5692392847052518925466544070443562068,205995490.53,
12.24.2007,1.8078533432457598135980264752285042422,1.8078533432457598135980264752285042422,1.8078533432457598135980264752285042422,1.8078533432457598135980264752285042422,104637000.31,
12.25.2007,.92548661020302973942373739756348755738,.92548661020302973942373739756348755738,.92548661020302973942373739756348755738,.92548661020302973942373739756348755738,151679974.86,
12.26.2007,.7572720925628468097589035880563102913,.7572720925628468097589035880563102913,.7572720925628468097589035880563102913,.7572720925628468097589035880563102913,156259441.87,
12.27.2007,.76524965373995332126116329692154116922,.76524965373995332126116329692154116922,.76524965373995332126116329692154116922,.76524965373995332126116329692154116922,196908979.85,
12.28.2007,2.4997014697304323911654005392654156441,2.4997014697304323911654005392654156441,2.4997014697304323911654005392654156441,2.4997014697304323911654005392654156441,169017108.33,
12.29.2007,7.9630760101828073298704848765086543552,7.9630760101828073298704848765086543552,7.9630760101828073298704848765086543552,7.9630760101828073298704848765086543552,197007597.86,
01.03.2008,5.2045392621228502989976526020972864901,5.2045392621228502989976526020972864901,5.2045392621228502989976526020972864901,5.2045392621228502989976526020972864901,266943655.75,
01.04.2008,7.055427597288571039631048350093754019,7.055427597288571039631048350093754019,7.055427597288571039631048350093754019,7.055427597288571039631048350093754019,370153602.83,
01.08.2008,7.5546004919989056119226910182027176353,7.5546004919989056119226910182027176353,7.5546004919989056119226910182027176353,7.5546004919989056119226910182027176353,432325033.04,
01.09.2008,4.8945583128678131809256149610705393787,4.8945583128678131809256149610705393787,4.8945583128678131809256149610705393787,4.8945583128678131809256149610705393787,239633659.78,
01.10.2008,2.8082190608666546696447825006024465283,2.8082190608666546696447825006024465283,2.8082190608666546696447825006024465283,2.8082190608666546696447825006024465283,195206548.74,
01.11.2008,1.9118067908165760795638418250475787226,1.9118067908165760795638418250475787226,1.9118067908165760795638418250475787226,1.9118067908165760795638418250475787226,195276889.95,
01.14.2008,1.9465362269832956066063662106950696824,1.9465362269832956066063662106950696824,1.9465362269832956066063662106950696824,1.9465362269832956066063662106950696824,188468310.48,
01.15.2008,2.439113268134067266927918468175891021,2.439113268134067266927918468175891021,2.439113268134067266927918468175891021,2.439113268134067266927918468175891021,214441238.51,
01.16.2008,2.8470726687858098778266069771947644758,2.8470726687858098778266069771947644758,2.8470726687858098778266069771947644758,2.8470726687858098778266069771947644758,219203335.35,
01.17.2008,5.7700992323169244827858880736902426785,5.7700992323169244827858880736902426785,5.7700992323169244827858880736902426785,5.7700992323169244827858880736902426785,281849359.04,
01.18.2008,4.1456896153477628395005461601124328679,4.1456896153477628395005461601124328679,4.1456896153477628395005461601124328679,4.1456896153477628395005461601124328679,219447829.27,
01.21.2008,10.350313544461686003459404384801386982,10.350313544461686003459404384801386982,10.350313544461686003459404384801386982,10.350313544461686003459404384801386982,221933768.28,
01.22.2008,7.8106274495397804294030405698870958618,7.8106274495397804294030405698870958618,7.8106274495397804294030405698870958618,7.8106274495397804294030405698870958618,256007094.54,
01.23.2008,4.2499815827659008394370580739253895721,4.2499815827659008394370580739253895721,4.2499815827659008394370580739253895721,4.2499815827659008394370580739253895721,79677423.27,
01.24.2008,1.2120402552428579432364584846900678301,1.2120402552428579432364584846900678301,1.2120402552428579432364584846900678301,1.2120402552428579432364584846900678301,113217596.97,
01.25.2008,1.1288821545388593414030106910843292766,1.1288821545388593414030106910843292766,1.1288821545388593414030106910843292766,1.1288821545388593414030106910843292766,99692140.24,
01.28.2008,1.0333484109056014335259300848233862565,1.0333484109056014335259300848233862565,1.0333484109056014335259300848233862565,1.0333484109056014335259300848233862565,188859500.67,
01.29.2008,.64428876215564055064491063768448266353,.64428876215564055064491063768448266353,.64428876215564055064491063768448266353,.64428876215564055064491063768448266353,156099965.82,
01.30.2008,2.1514247431253845372575186633942938903,2.1514247431253845372575186633942938903,2.1514247431253845372575186633942938903,2.1514247431253845372575186633942938903,145084135.14,
01.31.2008,2.3923117310407857092841292828962510297,2.3923117310407857092841292828962510297,2.3923117310407857092841292828962510297,2.3923117310407857092841292828962510297,152641406.45,
02.01.2008,1.1130365517349804708100394378672813322,1.1130365517349804708100394378672813322,1.1130365517349804708100394378672813322,1.1130365517349804708100394378672813322,160569644.3,
02.04.2008,2.0362230245552539599773333222558732227,2.0362230245552539599773333222558732227,2.0362230245552539599773333222558732227,2.0362230245552539599773333222558732227,281913172.78,
02.05.2008,1.9113878904573830923686274306622773,1.9113878904573830923686274306622773,1.9113878904573830923686274306622773,1.9113878904573830923686274306622773,205625358.1,
02.06.2008,1.0952284957413067900096388003428932099,1.0952284957413067900096388003428932099,1.0952284957413067900096388003428932099,1.0952284957413067900096388003428932099,109661167.28,
02.07.2008,.51174211672617708018019550925108582032,.51174211672617708018019550925108582032,.51174211672617708018019550925108582032,.51174211672617708018019550925108582032,118629612.39,
02.08.2008,.64972207694537314284910410285451375822,.64972207694537314284910410285451375822,.64972207694537314284910410285451375822,.64972207694537314284910410285451375822,160681515.76,
02.11.2008,.43436277526868559140963376130520017678,.43436277526868559140963376130520017678,.43436277526868559140963376130520017678,.43436277526868559140963376130520017678,51591225.04,
02.12.2008,.1872232340904296561178363588049514113,.1872232340904296561178363588049514113,.1872232340904296561178363588049514113,.1872232340904296561178363588049514113,41995585.82,
02.13.2008,.17495095600588117273722884993568464533,.17495095600588117273722884993568464533,.17495095600588117273722884993568464533,.17495095600588117273722884993568464533,39070838.03,
02.14.2008,2.2409929344673839253427049003788624557,2.2409929344673839253427049003788624557,2.2409929344673839253427049003788624557,2.2409929344673839253427049003788624557,41714541.36,
02.15.2008,2.4232451386777765681585309620572826371,2.4232451386777765681585309620572826371,2.4232451386777765681585309620572826371,2.4232451386777765681585309620572826371,159442968.68,
02.18.2008,2.6601805384829094645163883509335961447,2.6601805384829094645163883509335961447,2.6601805384829094645163883509335961447,2.6601805384829094645163883509335961447,229816082.73,
02.19.2008,3.5720983001705648203308762109115021749,3.5720983001705648203308762109115021749,3.5720983001705648203308762109115021749,3.5720983001705648203308762109115021749,228338631.69,
02.20.2008,4.7294283096770608219046842436976910506,4.7294283096770608219046842436976910506,4.7294283096770608219046842436976910506,4.7294283096770608219046842436976910506,186605225.07,
02.21.2008,6.4963501147572068966840201393507715437,6.4963501147572068966840201393507715437,6.4963501147572068966840201393507715437,6.4963501147572068966840201393507715437,247471449.33,
02.22.2008,1.8537919533683172354691659343398166715,1.8537919533683172354691659343398166715,1.8537919533683172354691659343398166715,1.8537919533683172354691659343398166715,172123990.89,
02.25.2008,1.3472186236161713242721825321744460334,1.3472186236161713242721825321744460334,1.3472186236161713242721825321744460334,1.3472186236161713242721825321744460334,256821684.15,
02.26.2008,.64434055452626389323897952437382819378,.64434055452626389323897952437382819378,.64434055452626389323897952437382819378,.64434055452626389323897952437382819378,56944165.72,
02.27.2008,.20110539721365379770922873154542847458,.20110539721365379770922873154542847458,.20110539721365379770922873154542847458,.20110539721365379770922873154542847458,54848107.46,
02.28.2008,2.72558309534335114811564595689856272,2.72558309534335114811564595689856272,2.72558309534335114811564595689856272,2.72558309534335114811564595689856272,175999147.15,
02.29.2008,1.4479760103096633724093426005173726666,1.4479760103096633724093426005173726666,1.4479760103096633724093426005173726666,1.4479760103096633724093426005173726666,135771723.79,
03.03.2008,.69385651341123389530023599495618239898,.69385651341123389530023599495618239898,.69385651341123389530023599495618239898,.69385651341123389530023599495618239898,134827744.96,
03.04.2008,.20275456265467900028345105018006072643,.20275456265467900028345105018006072643,.20275456265467900028345105018006072643,.20275456265467900028345105018006072643,102359954.24,
03.05.2008,.098376678372664246044423349516526779223,.098376678372664246044423349516526779223,.098376678372664246044423349516526779223,.098376678372664246044423349516526779223,72752885.14,
03.06.2008,.54946459852216376615876404923687437421,.54946459852216376615876404923687437421,.54946459852216376615876404923687437421,.54946459852216376615876404923687437421,112489678,
03.07.2008,2.3022205751482573707194278549899766067,2.3022205751482573707194278549899766067,2.3022205751482573707194278549899766067,2.3022205751482573707194278549899766067,206265634.17,
03.11.2008,1.6295835868337420956091212324823447604,1.6295835868337420956091212324823447604,1.6295835868337420956091212324823447604,1.6295835868337420956091212324823447604,134786645.92,
03.12.2008,1.0647644227872913294389621563199590427,1.0647644227872913294389621563199590427,1.0647644227872913294389621563199590427,1.0647644227872913294389621563199590427,136823014.73,
03.13.2008,1.2525363396306138680108378906127230967,1.2525363396306138680108378906127230967,1.2525363396306138680108378906127230967,1.2525363396306138680108378906127230967,79602027.42,
03.14.2008,1.451142536183719552189881020225351745,1.451142536183719552189881020225351745,1.451142536183719552189881020225351745,1.451142536183719552189881020225351745,213155772,
03.17.2008,1.8547635484198688892500558827867156255,1.8547635484198688892500558827867156255,1.8547635484198688892500558827867156255,1.8547635484198688892500558827867156255,281297706.84,
03.18.2008,1.847473326472813007300674753719619402,1.847473326472813007300674753719619402,1.847473326472813007300674753719619402,1.847473326472813007300674753719619402,237069320.73,
03.19.2008,2.049748427931664934827242456226471386,2.049748427931664934827242456226471386,2.049748427931664934827242456226471386,2.049748427931664934827242456226471386,297282823.3,
03.20.2008,3.969384087612454990559456660114618188,3.969384087612454990559456660114618188,3.969384087612454990559456660114618188,3.969384087612454990559456660114618188,347687965.15,
03.21.2008,3.9797639721510787011504800431160816968,3.9797639721510787011504800431160816968,3.9797639721510787011504800431160816968,3.9797639721510787011504800431160816968,269573221.23,
03.25.2008,1.5817333614827334644905140812261648981,1.5817333614827334644905140812261648981,1.5817333614827334644905140812261648981,1.5817333614827334644905140812261648981,112457546.85,
03.26.2008,1.1490686635644629548839931181380264323,1.1490686635644629548839931181380264323,1.1490686635644629548839931181380264323,1.1490686635644629548839931181380264323,145413212.1,
03.27.2008,.86877609293861127055935136713363619542,.86877609293861127055935136713363619542,.86877609293861127055935136713363619542,.86877609293861127055935136713363619542,96619217.96,
03.28.2008,1.0347270945396769536211813217921996936,1.0347270945396769536211813217921996936,1.0347270945396769536211813217921996936,1.0347270945396769536211813217921996936,110846036.73,
03.31.2008,1.1252907354669434331596513925356731166,1.1252907354669434331596513925356731166,1.1252907354669434331596513925356731166,1.1252907354669434331596513925356731166,331369711.37,
04.01.2008,.56631843340861617363112279029777354849,.56631843340861617363112279029777354849,.56631843340861617363112279029777354849,.56631843340861617363112279029777354849,93839193.51,
04.02.2008,.45404879537795519857662487951483543468,.45404879537795519857662487951483543468,.45404879537795519857662487951483543468,.45404879537795519857662487951483543468,109544017.23,
04.03.2008,.34340412804472234884586399482900988957,.34340412804472234884586399482900988957,.34340412804472234884586399482900988957,.34340412804472234884586399482900988957,115846370.03,
04.04.2008,1.7855169961572806937721770052067122412,1.7855169961572806937721770052067122412,1.7855169961572806937721770052067122412,1.7855169961572806937721770052067122412,209178452.24,
04.07.2008,1.039836491590804320656277841761424903,1.039836491590804320656277841761424903,1.039836491590804320656277841761424903,1.039836491590804320656277841761424903,138188585.28,
04.08.2008,1.222128401128597832958501731778654342,1.222128401128597832958501731778654342,1.222128401128597832958501731778654342,1.222128401128597832958501731778654342,155329844.87,
04.09.2008,1.331145356119729456810345657174742153,1.331145356119729456810345657174742153,1.331145356119729456810345657174742153,1.331145356119729456810345657174742153,189765362.42,
04.10.2008,2.1001199257274842958336228664862647122,2.1001199257274842958336228664862647122,2.1001199257274842958336228664862647122,2.1001199257274842958336228664862647122,154617217.32,
04.11.2008,1.5269873045837779284419922976980379571,1.5269873045837779284419922976980379571,1.5269873045837779284419922976980379571,1.5269873045837779284419922976980379571,145395065.87,
04.14.2008,9.7140792815803058796279208953888215696,9.7140792815803058796279208953888215696,9.7140792815803058796279208953888215696,9.7140792815803058796279208953888215696,226121088.14,
04.15.2008,6.0696029348145245172264140319144148663,6.0696029348145245172264140319144148663,6.0696029348145245172264140319144148663,6.0696029348145245172264140319144148663,143583894.62,
04.16.2008,5.2722371759687233134207547407276594561,5.2722371759687233134207547407276594561,5.2722371759687233134207547407276594561,5.2722371759687233134207547407276594561,216156758.82,
04.17.2008,4.3201001714020677763221390949661291919,4.3201001714020677763221390949661291919,4.3201001714020677763221390949661291919,4.3201001714020677763221390949661291919,189755163.69,
04.18.2008,3.7150626397007139678958644330830928374,3.7150626397007139678958644330830928374,3.7150626397007139678958644330830928374,3.7150626397007139678958644330830928374,221920998.51,
04.21.2008,10.870837531738576896845789193428225929,10.870837531738576896845789193428225929,10.870837531738576896845789193428225929,10.870837531738576896845789193428225929,352953604.75,
04.22.2008,11.062029136075589849223681961368757106,11.062029136075589849223681961368757106,11.062029136075589849223681961368757106,11.062029136075589849223681961368757106,326733261.18,
04.23.2008,9.6968440326808668939865594611572719202,9.6968440326808668939865594611572719202,9.6968440326808668939865594611572719202,9.6968440326808668939865594611572719202,369300638,
04.24.2008,3.8154446797616021600964648491740815044,3.8154446797616021600964648491740815044,3.8154446797616021600964648491740815044,3.8154446797616021600964648491740815044,280089824.81,
04.25.2008,3.5451902613267681398426162966775102275,3.5451902613267681398426162966775102275,3.5451902613267681398426162966775102275,3.5451902613267681398426162966775102275,287028103.43,
04.28.2008,6.0092246532067279409189073315149213466,6.0092246532067279409189073315149213466,6.0092246532067279409189073315149213466,6.0092246532067279409189073315149213466,373456846.44,
04.29.2008,4.5058990834805434385477726538490881741,4.5058990834805434385477726538490881741,4.5058990834805434385477726538490881741,4.5058990834805434385477726538490881741,263751330.3,
04.30.2008,2.9657097230880078716655595947324069812,2.9657097230880078716655595947324069812,2.9657097230880078716655595947324069812,2.9657097230880078716655595947324069812,194550723.52,
05.04.2008,.97116644567648128432468153165773916737,.97116644567648128432468153165773916737,.97116644567648128432468153165773916737,.97116644567648128432468153165773916737,93901739.85,
05.05.2008,.98698390232279781925601834397852939615,.98698390232279781925601834397852939615,.98698390232279781925601834397852939615,.98698390232279781925601834397852939615,124402496.36,
05.06.2008,.60677931095244361697572409648489637871,.60677931095244361697572409648489637871,.60677931095244361697572409648489637871,.60677931095244361697572409648489637871,100614325.84,
05.07.2008,.3446781199384138688320617709061426025,.3446781199384138688320617709061426025,.3446781199384138688320617709061426025,.3446781199384138688320617709061426025,54498002.74,
05.08.2008,.31347481457021395901766798192290993074,.31347481457021395901766798192290993074,.31347481457021395901766798192290993074,.31347481457021395901766798192290993074,116821577.76,
05.12.2008,.6621471708443764664102409900365382162,.6621471708443764664102409900365382162,.6621471708443764664102409900365382162,.6621471708443764664102409900365382162,221972583.98,
05.13.2008,.46188242737978761347765624496793678644,.46188242737978761347765624496793678644,.46188242737978761347765624496793678644,.46188242737978761347765624496793678644,157234189.08,
05.14.2008,.34752172708002336595505501216088212691,.34752172708002336595505501216088212691,.34752172708002336595505501216088212691,.34752172708002336595505501216088212691,174670537.3,
05.15.2008,.33447277011090004281087578012161400645,.33447277011090004281087578012161400645,.33447277011090004281087578012161400645,.33447277011090004281087578012161400645,161868674.71,
05.16.2008,.51165196813088216066808256823674831674,.51165196813088216066808256823674831674,.51165196813088216066808256823674831674,.51165196813088216066808256823674831674,244772328.37,
05.19.2008,.23440205784462285995159001533009486926,.23440205784462285995159001533009486926,.23440205784462285995159001533009486926,.23440205784462285995159001533009486926,239274314.7,
05.20.2008,.30966335989126323896402341342072095368,.30966335989126323896402341342072095368,.30966335989126323896402341342072095368,.30966335989126323896402341342072095368,231116985.31,
05.21.2008,.1789533682575286062194991515738285318,.1789533682575286062194991515738285318,.1789533682575286062194991515738285318,.1789533682575286062194991515738285318,207521520.84,
05.22.2008,.15466997117788011734514811015535334658,.15466997117788011734514811015535334658,.15466997117788011734514811015535334658,.15466997117788011734514811015535334658,218560454.9,
05.23.2008,.16338320908728263426588162273259252255,.16338320908728263426588162273259252255,.16338320908728263426588162273259252255,.16338320908728263426588162273259252255,317447726.54,
05.26.2008,.12377059787360609887974070707551866718,.12377059787360609887974070707551866718,.12377059787360609887974070707551866718,.12377059787360609887974070707551866718,346428463.52,
05.27.2008,.28020923049593995623139572369221562431,.28020923049593995623139572369221562431,.28020923049593995623139572369221562431,.28020923049593995623139572369221562431,327127398.68,
05.28.2008,.41635804416694253096198919054948271789,.41635804416694253096198919054948271789,.41635804416694253096198919054948271789,.41635804416694253096198919054948271789,221694193.51,
05.29.2008,.80236463769533129462138704316346857794,.80236463769533129462138704316346857794,.80236463769533129462138704316346857794,.80236463769533129462138704316346857794,169204090.15,
05.30.2008,.5797928214716577704798802678997474349,.5797928214716577704798802678997474349,.5797928214716577704798802678997474349,.5797928214716577704798802678997474349,183868449.03,
06.02.2008,.60951008727943077367500214172813206363,.60951008727943077367500214172813206363,.60951008727943077367500214172813206363,.60951008727943077367500214172813206363,190136890.72,
06.03.2008,.4717869072710426293109207122434095001,.4717869072710426293109207122434095001,.4717869072710426293109207122434095001,.4717869072710426293109207122434095001,154339983.36,
06.04.2008,.56639731854542270317097165921095842545,.56639731854542270317097165921095842545,.56639731854542270317097165921095842545,.56639731854542270317097165921095842545,210991608.82,
06.05.2008,1.4501981717588833148818158979561124769,1.4501981717588833148818158979561124769,1.4501981717588833148818158979561124769,1.4501981717588833148818158979561124769,224952436.27,
06.06.2008,.73476609329994369523406782817187929575,.73476609329994369523406782817187929575,.73476609329994369523406782817187929575,.73476609329994369523406782817187929575,278252353.48,
06.09.2008,1.1006571347151789423009555590825202756,1.1006571347151789423009555590825202756,1.1006571347151789423009555590825202756,1.1006571347151789423009555590825202756,140190624.93,
06.10.2008,1.4543264958052675810116029123142398806,1.4543264958052675810116029123142398806,1.4543264958052675810116029123142398806,1.4543264958052675810116029123142398806,189735008.03,
06.11.2008,.86819122468036036272615367905185513218,.86819122468036036272615367905185513218,.86819122468036036272615367905185513218,.86819122468036036272615367905185513218,174958660.8,
06.12.2008,.71986247368550720232074519117078867737,.71986247368550720232074519117078867737,.71986247368550720232074519117078867737,.71986247368550720232074519117078867737,203180197.33,
06.13.2008,.55453941982737098716429464938174868094,.55453941982737098716429464938174868094,.55453941982737098716429464938174868094,.55453941982737098716429464938174868094,321944243.45,
06.16.2008,.51787207717714086252973125093181719697,.51787207717714086252973125093181719697,.51787207717714086252973125093181719697,.51787207717714086252973125093181719697,216985756.76,
06.18.2008,1.0493458263384000356090050387534834064,1.0493458263384000356090050387534834064,1.0493458263384000356090050387534834064,1.0493458263384000356090050387534834064,232487872.24,
06.19.2008,2.4521381219782148201252817545736861305,2.4521381219782148201252817545736861305,2.4521381219782148201252817545736861305,2.4521381219782148201252817545736861305,203421609.65,
06.20.2008,2.410347919627976034738991034924040757,2.410347919627976034738991034924040757,2.410347919627976034738991034924040757,2.410347919627976034738991034924040757,235917984.48,
06.23.2008,3.3722049336829083865983883811646574212,3.3722049336829083865983883811646574212,3.3722049336829083865983883811646574212,3.3722049336829083865983883811646574212,331618803.31,
06.24.2008,2.4878441481261308468988522344979349425,2.4878441481261308468988522344979349425,2.4878441481261308468988522344979349425,2.4878441481261308468988522344979349425,354682665.87,
06.25.2008,1.2579043935730350405367586170230314866,1.2579043935730350405367586170230314866,1.2579043935730350405367586170230314866,1.2579043935730350405367586170230314866,273576803.3,
06.26.2008,1.1020676608669967475075450008941126589,1.1020676608669967475075450008941126589,1.1020676608669967475075450008941126589,1.1020676608669967475075450008941126589,210493783.93,
06.27.2008,1.5987422380310999173645662424525610804,1.5987422380310999173645662424525610804,1.5987422380310999173645662424525610804,1.5987422380310999173645662424525610804,290749654.98,
06.30.2008,1.4763125219565623408806993715939293193,1.4763125219565623408806993715939293193,1.4763125219565623408806993715939293193,1.4763125219565623408806993715939293193,394898702.72,
07.01.2008,1.3777483692952457193881816081674876176,1.3777483692952457193881816081674876176,1.3777483692952457193881816081674876176,1.3777483692952457193881816081674876176,264956609.55,
07.02.2008,1.085590714828792963134395613247283111,1.085590714828792963134395613247283111,1.085590714828792963134395613247283111,1.085590714828792963134395613247283111,270219030.2,
07.03.2008,3.2995279114720762181034683300282776292,3.2995279114720762181034683300282776292,3.2995279114720762181034683300282776292,3.2995279114720762181034683300282776292,314681645.07,
07.04.2008,4.2392171782466822556140498980511883168,4.2392171782466822556140498980511883168,4.2392171782466822556140498980511883168,4.2392171782466822556140498980511883168,340559303.05,
07.08.2008,1.8814944745888120851372096767399489754,1.8814944745888120851372096767399489754,1.8814944745888120851372096767399489754,1.8814944745888120851372096767399489754,199170088.06,
07.09.2008,1.0614690109001094832037654918832319159,1.0614690109001094832037654918832319159,1.0614690109001094832037654918832319159,1.0614690109001094832037654918832319159,222537097.25,
07.10.2008,1.1615413484211702936891507708215948656,1.1615413484211702936891507708215948656,1.1615413484211702936891507708215948656,1.1615413484211702936891507708215948656,275441070.18,
07.11.2008,2.115442917558681322797383563028972532,2.115442917558681322797383563028972532,2.115442917558681322797383563028972532,2.115442917558681322797383563028972532,331495077.76,
07.14.2008,4.9788453329864669133073257443852573498,4.9788453329864669133073257443852573498,4.9788453329864669133073257443852573498,4.9788453329864669133073257443852573498,379517760.64,
07.15.2008,4.4320680698824813833393408139633582542,4.4320680698824813833393408139633582542,4.4320680698824813833393408139633582542,4.4320680698824813833393408139633582542,441287914.12,
07.16.2008,2.9496118933608971315774667657150258175,2.9496118933608971315774667657150258175,2.9496118933608971315774667657150258175,2.9496118933608971315774667657150258175,293977710.25,
07.17.2008,2.042205498346054384055842094667288532,2.042205498346054384055842094667288532,2.042205498346054384055842094667288532,2.042205498346054384055842094667288532,344856128.01,
07.18.2008,5.0388037778862064810244430016749870956,5.0388037778862064810244430016749870956,5.0388037778862064810244430016749870956,5.0388037778862064810244430016749870956,288193895.03,
07.21.2008,6.2933278230699219708962810635332820736,6.2933278230699219708962810635332820736,6.2933278230699219708962810635332820736,6.2933278230699219708962810635332820736,404734030.91,
07.22.2008,4.7415565228021954292722765958715079404,4.7415565228021954292722765958715079404,4.7415565228021954292722765958715079404,4.7415565228021954292722765958715079404,308762043.77,
